Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1354,Strawberries,2016,2016,t,1197,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1354,Strawberries,2017,2017,t,1222,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1354,Strawberries,2018,2018,t,1247,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1354,Strawberries,2019,2019,t,1130.61,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1354,Strawberries,2020,2020,t,1132.48,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1802,Sugar cane,2016,2016,t,18436082,A,Official figure
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1802,Sugar cane,2017,2017,t,19076893,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1802,Sugar cane,2018,2018,t,19039561,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1802,Sugar cane,2019,2019,t,18375055.68,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1802,Sugar cane,2020,2020,t,18045885.82,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1802,Sugar cane,2016,2016,t,20197,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1802,Sugar cane,2017,2017,t,20899,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1802,Sugar cane,2018,2018,t,20858,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1802,Sugar cane,2019,2019,t,20130.47,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1802,Sugar cane,2020,2020,t,19769.85,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1234,Tomatoes,2016,2016,t,658237,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1234,Tomatoes,2017,2017,t,655861,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1234,Tomatoes,2018,2018,t,653485,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1234,Tomatoes,2019,2019,t,1100000,A,Official figure
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1234,Tomatoes,2020,2020,t,1150000,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1234,Tomatoes,2016,2016,t,55126,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1234,Tomatoes,2017,2017,t,54927,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1234,Tomatoes,2018,2018,t,54728,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1234,Tomatoes,2019,2019,t,91400,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1234,Tomatoes,2020,2020,t,95400,E,Estimated value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1221,Watermelons,2016,2016,t,126500,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1221,Watermelons,2017,2017,t,126482,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1221,Watermelons,2018,2018,t,126466,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1221,Watermelons,2019,2019,t,126821.32,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5510,Production,1221,Watermelons,2020,2020,t,126849.19,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1221,Watermelons,2016,2016,t,10594,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1221,Watermelons,2017,2017,t,10593,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1221,Watermelons,2018,2018,t,10591,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1221,Watermelons,2019,2019,t,10752.32,I,Imputed value
SCL,Supply Utilization Accounts (2010-),32,Argentina,5016,Loss,1221,Watermelons,2020,2020,t,11246.92,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1341,Apples,2016,2016,t,62574,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1341,Apples,2017,2017,t,116051,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1341,Apples,2018,2018,t,109939,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1341,Apples,2019,2019,t,81674,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1341,Apples,2020,2020,t,84675.6,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1341,Apples,2016,2016,t,7900,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1341,Apples,2017,2017,t,13300,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1341,Apples,2018,2018,t,12987.07,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1341,Apples,2019,2019,t,4800,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1341,Apples,2020,2020,t,4300,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1343,Apricots,2016,2016,t,62054,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1343,Apricots,2017,2017,t,87320,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1343,Apricots,2018,2018,t,104035,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1343,Apricots,2019,2019,t,68113,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1343,Apricots,2020,2020,t,53191,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1343,Apricots,2016,2016,t,6400,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1343,Apricots,2017,2017,t,4500,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1343,Apricots,2018,2018,t,12289.63,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1343,Apricots,2019,2019,t,1700,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1343,Apricots,2020,2020,t,1100,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,115,Barley,2016,2016,t,197057,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,115,Barley,2017,2017,t,92930,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,115,Barley,2018,2018,t,124167,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,115,Barley,2019,2019,t,68333,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,115,Barley,2020,2020,t,89985.8,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,115,Barley,2016,2016,t,15600,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,115,Barley,2017,2017,t,10100,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,115,Barley,2018,2018,t,10596.69,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,115,Barley,2019,2019,t,4700,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,115,Barley,2020,2020,t,4800,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1212,Cabbages,2016,2016,t,134516,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1212,Cabbages,2017,2017,t,117085,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1212,Cabbages,2018,2018,t,89461,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1212,Cabbages,2019,2019,t,79513,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1212,Cabbages,2020,2020,t,74877.7,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1212,Cabbages,2016,2016,t,7069.62,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1212,Cabbages,2017,2017,t,6195.65,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1212,Cabbages,2018,2018,t,4781.84,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1212,Cabbages,2019,2019,t,4305.57,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1212,Cabbages,2020,2020,t,3983.51,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1344.02,Cherries,2016,2016,t,12059,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1344.02,Cherries,2017,2017,t,8414,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1344.02,Cherries,2018,2018,t,12517,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1344.02,Cherries,2019,2019,t,12813,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1344.02,Cherries,2020,2020,t,10927,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1344.02,Cherries,2016,2016,t,1424.53,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1344.02,Cherries,2017,2017,t,993.94,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1344.02,Cherries,2018,2018,t,1478.63,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1344.02,Cherries,2019,2019,t,1582.73,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1344.02,Cherries,2020,2020,t,1342.07,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1330,Grapes,2016,2016,t,178752,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1330,Grapes,2017,2017,t,209954,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1330,Grapes,2018,2018,t,179668,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1330,Grapes,2019,2019,t,217524,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1330,Grapes,2020,2020,t,283224.1,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1330,Grapes,2016,2016,t,8200,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1330,Grapes,2017,2017,t,9700,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1330,Grapes,2018,2018,t,8197.79,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1330,Grapes,2019,2019,t,10000,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1330,Grapes,2020,2020,t,12700,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1252,Green garlic,2016,2016,t,14207,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1252,Green garlic,2017,2017,t,12610,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1252,Green garlic,2018,2018,t,10490,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1252,Green garlic,2019,2019,t,10081,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1252,Green garlic,2020,2020,t,8632.8,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1252,Green garlic,2016,2016,t,1678.27,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1252,Green garlic,2017,2017,t,1489.62,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1252,Green garlic,2018,2018,t,1239.18,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1252,Green garlic,2019,2019,t,3300,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1252,Green garlic,2020,2020,t,2700,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,112,Maize (corn),2016,2016,t,21026,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,112,Maize (corn),2017,2017,t,10413,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,112,Maize (corn),2018,2018,t,7615,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,112,Maize (corn),2019,2019,t,4758,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,112,Maize (corn),2020,2020,t,6466.8,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,112,Maize (corn),2016,2016,t,4600,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,112,Maize (corn),2017,2017,t,4200,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,112,Maize (corn),2018,2018,t,6393.27,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,112,Maize (corn),2019,2019,t,5600,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,112,Maize (corn),2020,2020,t,6000,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1342.01,Pears,2016,2016,t,13069,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1342.01,Pears,2017,2017,t,18175,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1342.01,Pears,2018,2018,t,14191,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1342.01,Pears,2019,2019,t,12464,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1342.01,Pears,2020,2020,t,13695.2,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1342.01,Pears,2016,2016,t,1500,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1342.01,Pears,2017,2017,t,1800,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1342.01,Pears,2018,2018,t,1485.78,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1342.01,Pears,2019,2019,t,1200,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1342.01,Pears,2020,2020,t,1100,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1510,Potatoes,2016,2016,t,606314,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1510,Potatoes,2017,2017,t,547420,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1510,Potatoes,2018,2018,t,415050,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1510,Potatoes,2019,2019,t,404057,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1510,Potatoes,2020,2020,t,437226,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1510,Potatoes,2016,2016,t,82400,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1510,Potatoes,2017,2017,t,84600,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1510,Potatoes,2018,2018,t,70400,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1510,Potatoes,2019,2019,t,45200,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1510,Potatoes,2020,2020,t,30200,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,113,Rice,2016,2016,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,113,Rice,2017,2017,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,113,Rice,2018,2018,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,113,Rice,2019,2019,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,113,Rice,2020,2020,t,0,M,"Missing value (data cannot exist, not applicable)"
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,113,Rice,2016,2016,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,113,Rice,2017,2017,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,113,Rice,2018,2018,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,113,Rice,2019,2019,t,0,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1234,Tomatoes,2016,2016,t,298140,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1234,Tomatoes,2017,2017,t,234228,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1234,Tomatoes,2018,2018,t,138124,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1234,Tomatoes,2019,2019,t,158784,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1234,Tomatoes,2020,2020,t,183656.9,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1234,Tomatoes,2016,2016,t,14195.9,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1234,Tomatoes,2017,2017,t,11147.63,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1234,Tomatoes,2018,2018,t,6696.96,E,Estimated value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1234,Tomatoes,2019,2019,t,7735.81,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5016,Loss,1234,Tomatoes,2020,2020,t,8839.95,I,Imputed value
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1221,Watermelons,2016,2016,t,236145,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1221,Watermelons,2017,2017,t,215807,A,Official figure
SCL,Supply Utilization Accounts (2010-),51,Armenia,5510,Production,1221,Watermelons,2018,2018,t,126812,A,Official figure
