Country,Year,Maize (corn),Rice,Sugar cane,Tomatoes,Bananas,"Groundnuts, excluding shelled","Cassava, fresh",Cocoa beans,"Coffee, green",Pineapples,Sweet potatoes,"Mangoes, guavas and mangosteens","Coconuts, in shell",Loss,GHG
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,166,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,2880,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,64,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,7,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,0,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,225,13175.6048
Trinidad and Tobago,2017,4030.57,1620,0,2689,3409.26,,1356,500,707,1980,1923.87,2278.78,18000,46,13175.6048
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,155,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,54,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,197,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,17,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,96,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,70,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,83,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,97,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,127,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,58,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,67,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,110,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,206,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,3083,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,23,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,8,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,0,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,147,12483.6084
Trinidad and Tobago,2018,4401.31,586,0,1756,3380.72,,2079,500,720,2463,598,2707,18000,35,12483.6084
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,168.42,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,81.93,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,170.03,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,25,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,77.18,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,66.16,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,73.48,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,102.35,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,130.68,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,58.76,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,55.12,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,137.33,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,179.46,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,2894.41,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,21.64,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,2.12,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,0,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,125.44,13699.6661
Trinidad and Tobago,2019,5000,575,0,1700,3439.57,,1285,400,800,2158,732,2484,18000,169.72,13699.6661
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,149.77,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,79.92,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,267.17,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,18.56,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,69.51,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,64.03,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,73.6,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,122.91,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,148.97,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,58.16,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,55.75,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,138.51,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,175.48,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,3211.06,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,29.25,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,10.43,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,169.7,16689.4349
Trinidad and Tobago,2020,5000,734,0,2624,3409.85,,3947,300,623.58,2164,2759,2408.05,16800,108.91,16689.4349
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,131,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,45,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,1327,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,554,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,28,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,85,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,84,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,4,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,132,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,68,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,131,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,65,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,161,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,163,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,57,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,107,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,2937,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,108,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,206,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,126,14307.1704
Trinidad and Tobago,2011,3460.86,2662.8,0,1510,3500,,3031,400,72.72,1283,1205,762.96,16270,69,14307.1704
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,160,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,50,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,1335,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,586,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,59,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,50,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,83,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,3,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,108,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,68,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,186,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,69,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,188,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,165,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,50,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,61,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,3226,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,86,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,211,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,128,13493.162
Trinidad and Tobago,2012,3500,2121.9,0,1528,3600,,1888,500,50.78,724.8,1296,600,16348.8,32,13493.162
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,154,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,50,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,317,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,565,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,72,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,65,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,70,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,3,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,94,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,88,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,73,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,72,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,211,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,162,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,55,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,88,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,2231,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,116,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,261,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,131,12436.0544
Trinidad and Tobago,2013,3433.19,2859,0,1564,3788.65,,3192,293.5,51.25,1054,1843,805.31,13600,30,12436.0544
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,150,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,50,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,1089,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,552,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,73,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,76,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,90,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,3,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,98,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,80,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,74,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,72,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,177,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,152,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,57,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,120,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,2780,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,118,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,0,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,308,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,127,12537.249
Trinidad and Tobago,2014,3494.38,2912,0,1522,3593.32,,3194,329,51.16,1428,1909,1272.14,12800,41,12537.249
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,222,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,51,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,1246,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,529,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,189,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,103,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,95,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,3,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,76,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,201,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,33,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,75,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,238,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,113,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,58,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,115,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,2610,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,76,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,0,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,147,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,231,12483.9154
Trinidad and Tobago,2015,3540.4,1900,0,2756,3204.18,,2325,401.06,30.79,1372,2503,1568.18,16800,63,12483.9154
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,1750,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,115095,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,132,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,4753,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,8558,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,714,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,38285,6062.2919
Uganda,2016,2482795,214910,5200000,36577.88,0,274844,2728988,35000,243061,3430.14,1910718,,,4190,6062.2919
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,1750,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,129286,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,137,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,8307,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,7444,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,780,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,46406,6062.9137
Uganda,2017,2814490,188674,5327000,38152.11,0,296578,2729260,35000,302063,4239.85,1930139,,,4371,6062.9137
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,1750,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,156693,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,142,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,9084,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,7790,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,857,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,54527,6064.1536
Uganda,2018,3442430,199266,5503000,37705.68,0,193236,4390231,35000,284225,5509.18,1484163,,,4525,6064.1536
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,1827.12,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,166571.92,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,124.73,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,8863.51,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,10426.48,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,2964.49,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,52577.87,6089.8396
Uganda,2019,2760000,166000,5500000,37478.56,0,133000,2660000,35000,313933,8000,1072000,,,3924,6089.8396
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,1812.69,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,127966.49,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,125.07,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,9181.89,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,7918.34,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,1775.59,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,55237.22,6079.0935
Uganda,2020,4560000,373000,5360000,37778.78,0,183000,2084000,35000,360103,12500,1167000,,,3938.19,6079.0935
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,20847,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,900,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,10293,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,120435,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,108,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,4987,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,9450,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,36911,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,1893,6064.3745
Uganda,2011,2551000,233000,3650000,30000,0,327000,2712000,18000,191371,3000,1798056,,,3210,6064.3745
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,20488,6064.5993
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,800,6064.5993
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,10011,6064.5993
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,129075,6064.5993
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,111,6064.5993
Uganda,2012,2734000,212000,3750000,35000,0,295000,2806000,16000,186125,3100,1852222,,,5137,6064.5993
